trial,model,decision,score,altscore,rt,distance,countA,countB,maxspeed_front,maxspeed_back,correct_model,acc
ABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,naive_probability,1
ABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,abscount,0
ABAABBAB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,likelihood_ratio,0
ABAABBAB,abscount,N,,,,2,4,4,0.75,0.75,information,0
ABAABBAB,abscount,N,,,,2,4,4,0.75,0.75,relcount,0
ABAABBAB,abscount,N,,,,2,4,4,0.75,0.75,naive_probability,0
ABAABBAB,abscount,N,,,,2,4,4,0.75,0.75,likelihood_ratio,0
ABAABBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,information,0
ABAABBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,relcount,0
ABAABBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,abscount,0
ABAABBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,naive_probability,0
ABAABBAB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,information,1
ABAABBAB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,relcount,1
ABAABBAB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,abscount,0
ABAABBAB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,likelihood_ratio,0
AABAABAB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,relcount,1
AABAABAB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,abscount,0
AABAABAB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,likelihood_ratio,1
AABAABAB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,naive_probability,1
AABAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,information,1
AABAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,naive_probability,1
AABAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,abscount,0
AABAABAB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,likelihood_ratio,1
AABAABAB,abscount,N,,,,3,5,3,0.75,0.5,information,0
AABAABAB,abscount,N,,,,3,5,3,0.75,0.5,relcount,0
AABAABAB,abscount,N,,,,3,5,3,0.75,0.5,naive_probability,0
AABAABAB,abscount,N,,,,3,5,3,0.75,0.5,likelihood_ratio,0
AABAABAB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,information,1
AABAABAB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,relcount,1
AABAABAB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,abscount,0
AABAABAB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,naive_probability,1
AABAABAB,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,information,1
AABAABAB,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,relcount,1
AABAABAB,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,abscount,0
AABAABAB,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,likelihood_ratio,1
AABAABAA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,relcount,1
AABAABAA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,abscount,1
AABAABAA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,likelihood_ratio,1
AABAABAA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,naive_probability,1
AABAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,information,1
AABAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,naive_probability,1
AABAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,abscount,1
AABAABAA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,likelihood_ratio,1
AABAABAA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,information,1
AABAABAA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,relcount,1
AABAABAA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,naive_probability,1
AABAABAA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,likelihood_ratio,1
AABAABAA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,information,1
AABAABAA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,relcount,1
AABAABAA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,abscount,1
AABAABAA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,naive_probability,1
AABAABAA,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,information,1
AABAABAA,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,relcount,1
AABAABAA,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,abscount,1
AABAABAA,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,likelihood_ratio,1
AABAAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,relcount,1
AABAAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,abscount,1
AABAAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,likelihood_ratio,1
AABAAAAA,information,A,0.75,0.1875,5,3,7,1,0.75,1.0,naive_probability,1
AABAAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,7,1,0.75,1.0,information,1
AABAAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,7,1,0.75,1.0,naive_probability,1
AABAAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,7,1,0.75,1.0,abscount,1
AABAAAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,7,1,0.75,1.0,likelihood_ratio,1
AABAAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,information,1
AABAAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,relcount,1
AABAAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,naive_probability,1
AABAAAAA,abscount,A,0.75,0.125,7,3,7,1,0.75,1.0,likelihood_ratio,1
AABAAAAA,likelihood_ratio,A,1.380211241711606,0,5,3,7,1,0.75,1.0,information,1
AABAAAAA,likelihood_ratio,A,1.380211241711606,0,5,3,7,1,0.75,1.0,relcount,1
AABAAAAA,likelihood_ratio,A,1.380211241711606,0,5,3,7,1,0.75,1.0,abscount,1
AABAAAAA,likelihood_ratio,A,1.380211241711606,0,5,3,7,1,0.75,1.0,naive_probability,1
AABAAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,information,1
AABAAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,relcount,1
AABAAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,abscount,1
AABAAAAA,naive_probability,A,0.75,0,1,3,7,1,0.75,1.0,likelihood_ratio,1
AABAAAAB,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,relcount,1
AABAAAAB,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,abscount,1
AABAAAAB,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,likelihood_ratio,1
AABAAAAB,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,naive_probability,1
AABAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,information,1
AABAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,naive_probability,1
AABAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,abscount,1
AABAAAAB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,likelihood_ratio,1
AABAAAAB,abscount,A,0.75,0.125,7,4,6,2,0.75,0.75,information,1
AABAAAAB,abscount,A,0.75,0.125,7,4,6,2,0.75,0.75,relcount,1
AABAAAAB,abscount,A,0.75,0.125,7,4,6,2,0.75,0.75,naive_probability,1
AABAAAAB,abscount,A,0.75,0.125,7,4,6,2,0.75,0.75,likelihood_ratio,1
AABAAAAB,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,information,1
AABAAAAB,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,relcount,1
AABAAAAB,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,abscount,1
AABAAAAB,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,naive_probability,1
AABAAAAB,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,information,1
AABAAAAB,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,relcount,1
AABAAAAB,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,abscount,1
AABAAAAB,naive_probability,A,0.75,0,1,4,6,2,0.75,0.75,likelihood_ratio,1
AAABBBAA,information,A,0.75,0.5625,7,3,5,3,0.75,0.5,relcount,1
AAABBBAA,information,A,0.75,0.5625,7,3,5,3,0.75,0.5,abscount,0
AAABBBAA,information,A,0.75,0.5625,7,3,5,3,0.75,0.5,likelihood_ratio,0
AAABBBAA,information,A,0.75,0.5625,7,3,5,3,0.75,0.5,naive_probability,1
AAABBBAA,relcount,A,0.75,0.25,4,3,5,3,0.75,0.5,information,1
AAABBBAA,relcount,A,0.75,0.25,4,3,5,3,0.75,0.5,naive_probability,1
AAABBBAA,relcount,A,0.75,0.25,4,3,5,3,0.75,0.5,abscount,0
AAABBBAA,relcount,A,0.75,0.25,4,3,5,3,0.75,0.5,likelihood_ratio,0
AAABBBAA,abscount,N,,,,3,5,3,0.75,0.5,information,0
AAABBBAA,abscount,N,,,,3,5,3,0.75,0.5,relcount,0
AAABBBAA,abscount,N,,,,3,5,3,0.75,0.5,naive_probability,0
AAABBBAA,abscount,N,,,,3,5,3,0.75,0.5,likelihood_ratio,0
AAABBBAA,likelihood_ratio,N,,,,3,5,3,0.75,0.5,information,0
AAABBBAA,likelihood_ratio,N,,,,3,5,3,0.75,0.5,relcount,0
AAABBBAA,likelihood_ratio,N,,,,3,5,3,0.75,0.5,abscount,0
AAABBBAA,likelihood_ratio,N,,,,3,5,3,0.75,0.5,naive_probability,0
AAABBBAA,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,information,1
AAABBBAA,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,relcount,1
AAABBBAA,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,abscount,0
AAABBBAA,naive_probability,A,0.75,0,1,3,5,3,0.75,0.5,likelihood_ratio,0
AAABBBAB,information,A,0.75,0.5625,7,2,4,4,0.75,0.75,relcount,1
AAABBBAB,information,A,0.75,0.5625,7,2,4,4,0.75,0.75,abscount,0
AAABBBAB,information,A,0.75,0.5625,7,2,4,4,0.75,0.75,likelihood_ratio,0
AAABBBAB,information,A,0.75,0.5625,7,2,4,4,0.75,0.75,naive_probability,1
AAABBBAB,relcount,A,0.75,0.25,4,2,4,4,0.75,0.75,information,1
AAABBBAB,relcount,A,0.75,0.25,4,2,4,4,0.75,0.75,naive_probability,1
AAABBBAB,relcount,A,0.75,0.25,4,2,4,4,0.75,0.75,abscount,0
AAABBBAB,relcount,A,0.75,0.25,4,2,4,4,0.75,0.75,likelihood_ratio,0
AAABBBAB,abscount,N,,,,2,4,4,0.75,0.75,information,0
AAABBBAB,abscount,N,,,,2,4,4,0.75,0.75,relcount,0
AAABBBAB,abscount,N,,,,2,4,4,0.75,0.75,naive_probability,0
AAABBBAB,abscount,N,,,,2,4,4,0.75,0.75,likelihood_ratio,0
AAABBBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,information,0
AAABBBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,relcount,0
AAABBBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,abscount,0
AAABBBAB,likelihood_ratio,N,,,,2,4,4,0.75,0.75,naive_probability,0
AAABBBAB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,information,1
AAABBBAB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,relcount,1
AAABBBAB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,abscount,0
AAABBBAB,naive_probability,A,0.75,0,1,2,4,4,0.75,0.75,likelihood_ratio,0
AABBAABB,information,A,0.75,0.375,6,4,4,4,0.5,0.5,relcount,1
AABBAABB,information,A,0.75,0.375,6,4,4,4,0.5,0.5,abscount,0
AABBAABB,information,A,0.75,0.375,6,4,4,4,0.5,0.5,likelihood_ratio,0
AABBAABB,information,A,0.75,0.375,6,4,4,4,0.5,0.5,naive_probability,1
AABBAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,information,1
AABBAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,naive_probability,1
AABBAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,abscount,0
AABBAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,4,4,4,0.5,0.5,likelihood_ratio,0
AABBAABB,abscount,N,,,,4,4,4,0.5,0.5,information,0
AABBAABB,abscount,N,,,,4,4,4,0.5,0.5,relcount,0
AABBAABB,abscount,N,,,,4,4,4,0.5,0.5,naive_probability,0
AABBAABB,abscount,N,,,,4,4,4,0.5,0.5,likelihood_ratio,0
AABBAABB,likelihood_ratio,N,,,,4,4,4,0.5,0.5,information,0
AABBAABB,likelihood_ratio,N,,,,4,4,4,0.5,0.5,relcount,0
AABBAABB,likelihood_ratio,N,,,,4,4,4,0.5,0.5,abscount,0
AABBAABB,likelihood_ratio,N,,,,4,4,4,0.5,0.5,naive_probability,0
AABBAABB,naive_probability,A,0.75,0,1,4,4,4,0.5,0.5,information,1
AABBAABB,naive_probability,A,0.75,0,1,4,4,4,0.5,0.5,relcount,1
AABBAABB,naive_probability,A,0.75,0,1,4,4,4,0.5,0.5,abscount,0
AABBAABB,naive_probability,A,0.75,0,1,4,4,4,0.5,0.5,likelihood_ratio,0
ABAAAABB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,relcount,1
ABAAAABB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,abscount,0
ABAAAABB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAAABB,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,naive_probability,1
ABAAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,information,1
ABAAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,naive_probability,1
ABAAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,abscount,0
ABAAAABB,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAAABB,abscount,N,,,,3,5,3,0.75,0.5,information,0
ABAAAABB,abscount,N,,,,3,5,3,0.75,0.5,relcount,0
ABAAAABB,abscount,N,,,,3,5,3,0.75,0.5,naive_probability,0
ABAAAABB,abscount,N,,,,3,5,3,0.75,0.5,likelihood_ratio,0
ABAAAABB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,information,1
ABAAAABB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,relcount,1
ABAAAABB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,abscount,0
ABAAAABB,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,naive_probability,1
ABAAAABB,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,information,1
ABAAAABB,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,relcount,1
ABAAAABB,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,abscount,0
ABAAAABB,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAAABA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,relcount,1
ABAAAABA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,abscount,1
ABAAAABA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,likelihood_ratio,1
ABAAAABA,information,A,0.75,0.1875,5,4,6,2,0.75,0.75,naive_probability,1
ABAAAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,information,1
ABAAAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,naive_probability,1
ABAAAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,abscount,1
ABAAAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,4,6,2,0.75,0.75,likelihood_ratio,1
ABAAAABA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,information,1
ABAAAABA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,relcount,1
ABAAAABA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,naive_probability,1
ABAAAABA,abscount,A,0.75,0.25,8,4,6,2,0.75,0.75,likelihood_ratio,1
ABAAAABA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,information,1
ABAAAABA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,relcount,1
ABAAAABA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,abscount,1
ABAAAABA,likelihood_ratio,A,1.380211241711606,0,5,4,6,2,0.75,0.75,naive_probability,1
ABAAAABA,naive_probability,A,0.75,0,3,4,6,2,0.75,0.75,information,1
ABAAAABA,naive_probability,A,0.75,0,3,4,6,2,0.75,0.75,relcount,1
ABAAAABA,naive_probability,A,0.75,0,3,4,6,2,0.75,0.75,abscount,1
ABAAAABA,naive_probability,A,0.75,0,3,4,6,2,0.75,0.75,likelihood_ratio,1
AAAABAAA,information,A,0.75,0.0,4,3,7,1,1.0,0.75,relcount,1
AAAABAAA,information,A,0.75,0.0,4,3,7,1,1.0,0.75,abscount,1
AAAABAAA,information,A,0.75,0.0,4,3,7,1,1.0,0.75,likelihood_ratio,1
AAAABAAA,information,A,0.75,0.0,4,3,7,1,1.0,0.75,naive_probability,1
AAAABAAA,relcount,A,0.8,0.19999999999999996,5,3,7,1,1.0,0.75,information,1
AAAABAAA,relcount,A,0.8,0.19999999999999996,5,3,7,1,1.0,0.75,naive_probability,1
AAAABAAA,relcount,A,0.8,0.19999999999999996,5,3,7,1,1.0,0.75,abscount,1
AAAABAAA,relcount,A,0.8,0.19999999999999996,5,3,7,1,1.0,0.75,likelihood_ratio,1
AAAABAAA,abscount,A,0.75,0.125,7,3,7,1,1.0,0.75,information,1
AAAABAAA,abscount,A,0.75,0.125,7,3,7,1,1.0,0.75,relcount,1
AAAABAAA,abscount,A,0.75,0.125,7,3,7,1,1.0,0.75,naive_probability,1
AAAABAAA,abscount,A,0.75,0.125,7,3,7,1,1.0,0.75,likelihood_ratio,1
AAAABAAA,likelihood_ratio,A,1.301029995663981,0,6,3,7,1,1.0,0.75,information,1
AAAABAAA,likelihood_ratio,A,1.301029995663981,0,6,3,7,1,1.0,0.75,relcount,1
AAAABAAA,likelihood_ratio,A,1.301029995663981,0,6,3,7,1,1.0,0.75,abscount,1
AAAABAAA,likelihood_ratio,A,1.301029995663981,0,6,3,7,1,1.0,0.75,naive_probability,1
AAAABAAA,naive_probability,A,0.75,0,1,3,7,1,1.0,0.75,information,1
AAAABAAA,naive_probability,A,0.75,0,1,3,7,1,1.0,0.75,relcount,1
AAAABAAA,naive_probability,A,0.75,0,1,3,7,1,1.0,0.75,abscount,1
AAAABAAA,naive_probability,A,0.75,0,1,3,7,1,1.0,0.75,likelihood_ratio,1
AAAABAAB,information,A,0.75,0.0,4,4,6,2,1.0,0.5,relcount,1
AAAABAAB,information,A,0.75,0.0,4,4,6,2,1.0,0.5,abscount,1
AAAABAAB,information,A,0.75,0.0,4,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABAAB,information,A,0.75,0.0,4,4,6,2,1.0,0.5,naive_probability,1
AAAABAAB,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,information,1
AAAABAAB,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,naive_probability,1
AAAABAAB,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,abscount,1
AAAABAAB,relcount,A,0.8,0.19999999999999996,5,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABAAB,abscount,A,0.75,0.125,7,4,6,2,1.0,0.5,information,1
AAAABAAB,abscount,A,0.75,0.125,7,4,6,2,1.0,0.5,relcount,1
AAAABAAB,abscount,A,0.75,0.125,7,4,6,2,1.0,0.5,naive_probability,1
AAAABAAB,abscount,A,0.75,0.125,7,4,6,2,1.0,0.5,likelihood_ratio,1
AAAABAAB,likelihood_ratio,A,1.301029995663981,0,6,4,6,2,1.0,0.5,information,1
AAAABAAB,likelihood_ratio,A,1.301029995663981,0,6,4,6,2,1.0,0.5,relcount,1
AAAABAAB,likelihood_ratio,A,1.301029995663981,0,6,4,6,2,1.0,0.5,abscount,1
AAAABAAB,likelihood_ratio,A,1.301029995663981,0,6,4,6,2,1.0,0.5,naive_probability,1
AAAABAAB,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,information,1
AAAABAAB,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,relcount,1
AAAABAAB,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,abscount,1
AAAABAAB,naive_probability,A,0.75,0,1,4,6,2,1.0,0.5,likelihood_ratio,1
AABBAABA,information,A,0.75,0.375,6,3,5,3,0.5,0.75,relcount,1
AABBAABA,information,A,0.75,0.375,6,3,5,3,0.5,0.75,abscount,0
AABBAABA,information,A,0.75,0.375,6,3,5,3,0.5,0.75,likelihood_ratio,0
AABBAABA,information,A,0.75,0.375,6,3,5,3,0.5,0.75,naive_probability,1
AABBAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.5,0.75,information,1
AABBAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.5,0.75,naive_probability,1
AABBAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.5,0.75,abscount,0
AABBAABA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.5,0.75,likelihood_ratio,0
AABBAABA,abscount,N,,,,3,5,3,0.5,0.75,information,0
AABBAABA,abscount,N,,,,3,5,3,0.5,0.75,relcount,0
AABBAABA,abscount,N,,,,3,5,3,0.5,0.75,naive_probability,0
AABBAABA,abscount,N,,,,3,5,3,0.5,0.75,likelihood_ratio,0
AABBAABA,likelihood_ratio,N,,,,3,5,3,0.5,0.75,information,0
AABBAABA,likelihood_ratio,N,,,,3,5,3,0.5,0.75,relcount,0
AABBAABA,likelihood_ratio,N,,,,3,5,3,0.5,0.75,abscount,0
AABBAABA,likelihood_ratio,N,,,,3,5,3,0.5,0.75,naive_probability,0
AABBAABA,naive_probability,A,0.75,0,1,3,5,3,0.5,0.75,information,1
AABBAABA,naive_probability,A,0.75,0,1,3,5,3,0.5,0.75,relcount,1
AABBAABA,naive_probability,A,0.75,0,1,3,5,3,0.5,0.75,abscount,0
AABBAABA,naive_probability,A,0.75,0,1,3,5,3,0.5,0.75,likelihood_ratio,0
ABAAABBA,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,relcount,1
ABAAABBA,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,abscount,0
ABAAABBA,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAABBA,information,A,0.75,0.1875,5,3,5,3,0.75,0.5,naive_probability,1
ABAAABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,information,1
ABAAABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,naive_probability,1
ABAAABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,abscount,0
ABAAABBA,relcount,A,0.6666666666666666,0.33333333333333337,3,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAABBA,abscount,N,,,,3,5,3,0.75,0.5,information,0
ABAAABBA,abscount,N,,,,3,5,3,0.75,0.5,relcount,0
ABAAABBA,abscount,N,,,,3,5,3,0.75,0.5,naive_probability,0
ABAAABBA,abscount,N,,,,3,5,3,0.75,0.5,likelihood_ratio,0
ABAAABBA,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,information,1
ABAAABBA,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,relcount,1
ABAAABBA,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,abscount,0
ABAAABBA,likelihood_ratio,A,1.380211241711606,0,5,3,5,3,0.75,0.5,naive_probability,1
ABAAABBA,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,information,1
ABAAABBA,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,relcount,1
ABAAABBA,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,abscount,0
ABAAABBA,naive_probability,A,0.75,0,3,3,5,3,0.75,0.5,likelihood_ratio,1
ABAAABBB,information,A,0.75,0.1875,5,2,4,4,0.75,0.75,relcount,1
ABAAABBB,information,A,0.75,0.1875,5,2,4,4,0.75,0.75,abscount,0
ABAAABBB,information,A,0.75,0.1875,5,2,4,4,0.75,0.75,likelihood_ratio,1
ABAAABBB,information,A,0.75,0.1875,5,2,4,4,0.75,0.75,naive_probability,1
ABAAABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,information,1
ABAAABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,naive_probability,1
ABAAABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,abscount,0
ABAAABBB,relcount,A,0.6666666666666666,0.33333333333333337,3,2,4,4,0.75,0.75,likelihood_ratio,1
ABAAABBB,abscount,N,,,,2,4,4,0.75,0.75,information,0
ABAAABBB,abscount,N,,,,2,4,4,0.75,0.75,relcount,0
ABAAABBB,abscount,N,,,,2,4,4,0.75,0.75,naive_probability,0
ABAAABBB,abscount,N,,,,2,4,4,0.75,0.75,likelihood_ratio,0
ABAAABBB,likelihood_ratio,A,1.380211241711606,0,5,2,4,4,0.75,0.75,information,1
ABAAABBB,likelihood_ratio,A,1.380211241711606,0,5,2,4,4,0.75,0.75,relcount,1
ABAAABBB,likelihood_ratio,A,1.380211241711606,0,5,2,4,4,0.75,0.75,abscount,0
ABAAABBB,likelihood_ratio,A,1.380211241711606,0,5,2,4,4,0.75,0.75,naive_probability,1
ABAAABBB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,information,1
ABAAABBB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,relcount,1
ABAAABBB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,abscount,0
ABAAABBB,naive_probability,A,0.75,0,3,2,4,4,0.75,0.75,likelihood_ratio,1
AABABAAA,information,A,0.75,0.375,6,2,6,2,0.75,0.75,relcount,1
AABABAAA,information,A,0.75,0.375,6,2,6,2,0.75,0.75,abscount,1
AABABAAA,information,A,0.75,0.375,6,2,6,2,0.75,0.75,likelihood_ratio,1
AABABAAA,information,A,0.75,0.375,6,2,6,2,0.75,0.75,naive_probability,1
AABABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,6,2,0.75,0.75,information,1
AABABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,6,2,0.75,0.75,naive_probability,1
AABABAAA,relcount,A,0.6666666666666666,0.33333333333333337,3,2,6,2,0.75,0.75,abscount,1
